STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
        183;2024041306;    9;    9.9;  90.0;eor
        183;2024041312;    9;   14.0;  82.0;eor
        183;2024041318;    9;   12.1;  85.0;eor
        183;2024041406;    9;    9.0;  78.0;eor
        183;2024041412;    9;   10.6;  69.0;eor
        183;2024041418;    9;    8.6;  72.0;eor
        183;2024041506;    9;    6.8;  84.0;eor
        183;2024041512;    9;    8.5;  76.0;eor
        183;2024041518;    9;    6.6;  95.0;eor
        183;2024041606;    9;    5.0;  94.0;eor
        183;2024041612;    9;    5.3;  87.0;eor
        183;2024041618;    9;    4.0;  86.0;eor
        183;2024041706;    9;    4.8;  83.0;eor
        183;2024041712;    9;    7.7;  78.0;eor
        183;2024041718;    9;    4.8;  76.0;eor
        183;2024041806;    9;    6.6;  87.0;eor
        183;2024041812;    9;    9.6;  45.0;eor
        183;2024041818;    9;    6.9;  79.0;eor
        183;2024041906;    9;    4.8;  93.0;eor
        183;2024041912;    9;    5.6;  89.0;eor
        183;2024041918;    9;    4.8;  93.0;eor
        183;2024042006;    9;    3.1;  67.0;eor
        183;2024042012;    9;    5.3;  58.0;eor
        183;2024042018;    9;    4.4;  73.0;eor
        183;2024042106;    9;    6.4;  76.0;eor
        183;2024042112;    9;    6.0;  65.0;eor
        183;2024042118;    9;    3.1;  60.0;eor
        183;2024042206;    9;    2.0;  79.0;eor
        183;2024042212;    9;    3.9;  59.0;eor
        183;2024042218;    9;    2.2;  63.0;eor
        183;2024042306;    9;    3.0;  68.0;eor
        183;2024042312;    9;    6.1;  59.0;eor
        183;2024042318;    9;    6.0;  67.0;eor
        183;2024042406;    9;    6.1;  69.0;eor
        183;2024042412;    9;    7.6;  70.0;eor
        183;2024042418;    9;    5.7;  80.0;eor
        183;2024042506;    9;    6.5;  87.0;eor
        183;2024042512;    9;    7.8;  72.0;eor
        183;2024042518;    9;    5.8;  86.0;eor
        183;2024042606;    9;    5.7;  82.0;eor
        183;2024042612;    9;    9.0;  78.0;eor
        183;2024042618;    9;    5.9;  89.0;eor
        183;2024042706;    9;    7.5;  95.0;eor
        183;2024042712;    9;   10.1;  82.0;eor
        183;2024042718;    9;    8.0;  86.0;eor
        183;2024042806;    9;   12.8;  62.0;eor
        183;2024042812;    9;   11.5;  79.0;eor
        183;2024042818;    9;   14.6;  66.0;eor
        183;2024042906;    9;   10.6;  75.0;eor
        183;2024042912;    9;   13.1;  69.0;eor
        183;2024042918;    9;   10.0;  80.0;eor
        183;2024043006;    9;    9.1;  84.0;eor
        183;2024043012;    9;   11.2;  73.0;eor
        183;2024043018;    9;    8.5;  92.0;eor
        183;2024050106;    9;    9.4;  89.0;eor
        183;2024050112;    9;   11.1;  82.0;eor
        183;2024050118;    9;    8.6;  89.0;eor
        183;2024050206;    9;   10.9;  80.0;eor
        183;2024050212;    9;   11.1;  81.0;eor
        183;2024050218;    9;   10.2;  84.0;eor
        183;2024050306;    9;    9.2;  89.0;eor
        183;2024050312;    9;   10.5;  82.0;eor
        183;2024050318;    9;    9.1;  94.0;eor
        183;2024050406;    9;   10.3; 100.0;eor
        183;2024050412;    9;   12.7;  89.0;eor
        183;2024050418;    9;   11.4;  88.0;eor
        183;2024050506;    9;    9.4;  99.0;eor
        183;2024050512;    9;   10.4;  97.0;eor
        183;2024050518;    9;   12.9;  76.0;eor
        183;2024050606;    9;   10.6;  94.0;eor
        183;2024050612;    9;   10.2;  90.0;eor
        183;2024050618;    9;   11.2;  85.0;eor
        183;2024050706;    9;    8.8;  84.0;eor
        183;2024050712;    9;    8.7;  78.0;eor
        183;2024050718;    9;    7.6;  86.0;eor
        183;2024050806;    9;    9.2;  80.0;eor
        183;2024050812;    9;   12.0;  68.0;eor
        183;2024050818;    9;   10.9;  78.0;eor
        183;2024050906;    9;   11.0;  76.0;eor
        183;2024050912;    9;   15.9;  46.0;eor
        183;2024050918;    9;   13.0;  73.0;eor
        183;2024051006;    9;   12.3;  83.0;eor
        183;2024051012;    9;   11.8;  87.0;eor
        183;2024051018;    9;   12.2;  90.0;eor
        183;2024051106;    9;   10.0;  94.0;eor
        183;2024051112;    9;   10.3;  92.0;eor
        183;2024051118;    9;    9.2;  99.0;eor
        183;2024051206;    9;   11.7;  69.0;eor
        183;2024051212;    9;   12.0;  69.0;eor
        183;2024051218;    9;   10.1;  76.0;eor
        183;2024051306;    9;   12.7;  78.0;eor
        183;2024051312;    9;   12.3;  80.0;eor
        183;2024051318;    9;   11.2;  79.0;eor
        183;2024051406;    9;   13.0;  77.0;eor
        183;2024051412;    9;   13.1;  78.0;eor
        183;2024051418;    9;   11.6;  84.0;eor
        183;2024051506;    9;   14.4;  78.0;eor
        183;2024051512;    9;   15.8;  73.0;eor
        183;2024051518;    9;   12.9;  80.0;eor
        183;2024051606;    9;   13.4;  74.0;eor
        183;2024051612;    9;   13.8;  72.0;eor
        183;2024051618;    9;   12.8;  80.0;eor
        183;2024051706;    9;   13.4;  72.0;eor
        183;2024051712;    9;   14.1;  68.0;eor
        183;2024051718;    9;   12.5;  78.0;eor
        183;2024051806;    9;   13.5;  78.0;eor
        183;2024051812;    9;   14.8;  74.0;eor
        183;2024051818;    9;   13.1;  81.0;eor
        183;2024051906;    9;   13.2;  89.0;eor
        183;2024051912;    9;   15.0;  80.0;eor
        183;2024051918;    9;   13.7;  87.0;eor
        183;2024052006;    9;   13.7;  91.0;eor
        183;2024052012;    9;   15.8;  83.0;eor
        183;2024052018;    9;   13.6;  89.0;eor
        183;2024052106;    9;   11.8;  89.0;eor
        183;2024052112;    9;   14.6;  83.0;eor
        183;2024052118;    9;   13.2;  89.0;eor
        183;2024052206;    9;   14.3;  86.0;eor
        183;2024052212;    9;   15.2;  81.0;eor
        183;2024052218;    9;   14.4;  87.0;eor
        183;2024052306;    9;   13.9;  96.0;eor
        183;2024052312;    9;   13.4;  97.0;eor
        183;2024052318;    9;   14.9;  89.0;eor
        183;2024052406;    9;   14.1;  89.0;eor
        183;2024052412;    9;   16.7;  78.0;eor
        183;2024052418;    9;   15.3;  79.0;eor
        183;2024052506;    9;   14.5;  88.0;eor
        183;2024052512;    9;   14.2;  91.0;eor
        183;2024052518;    9;   14.4;  92.0;eor
        183;2024052606;    9;   14.1;  91.0;eor
        183;2024052612;    9;   16.6;  83.0;eor
        183;2024052618;    9;   15.1;  96.0;eor
        183;2024052706;    9;   18.7;  80.0;eor
        183;2024052712;    9;   17.3;  80.0;eor
        183;2024052718;    9;   17.2;  79.0;eor
        183;2024052806;    9;   15.0;  98.0;eor
        183;2024052812;    9;   15.7;  80.0;eor
        183;2024052818;    9;   13.7;  85.0;eor
        183;2024052906;    9;   14.6;  81.0;eor
        183;2024052912;    9;   18.2;  76.0;eor
        183;2024052918;    9;   15.3;  88.0;eor
        183;2024053006;    9;   16.1;  86.0;eor
        183;2024053012;    9;   17.9;  83.0;eor
        183;2024053018;    9;   15.6;  89.0;eor
        183;2024053106;    9;   15.0;  97.0;eor
        183;2024053112;    9;   16.9;  85.0;eor
        183;2024053118;    9;   15.3;  93.0;eor
        183;2024060106;    9;   16.6;  87.0;eor
        183;2024060112;    9;   17.5;  80.0;eor
        183;2024060118;    9;   18.0;  80.0;eor
        183;2024060206;    9;   16.2;  96.0;eor
        183;2024060212;    9;   19.3;  82.0;eor
        183;2024060218;    9;   18.0;  86.0;eor
        183;2024060306;    9;   13.3;  85.0;eor
        183;2024060312;    9;   15.5;  72.0;eor
        183;2024060318;    9;   15.7;  85.0;eor
        183;2024060406;    9;   14.0;  81.0;eor
        183;2024060412;    9;   16.8;  74.0;eor
        183;2024060418;    9;   16.0;  90.0;eor
        183;2024060506;    9;   16.0;  73.0;eor
        183;2024060512;    9;   15.4;  67.0;eor
        183;2024060518;    9;   14.5;  64.0;eor
        183;2024060606;    9;   13.4;  64.0;eor
        183;2024060612;    9;   15.3;  58.0;eor
        183;2024060618;    9;   13.7;  70.0;eor
        183;2024060706;    9;   13.2;  71.0;eor
        183;2024060712;    9;   15.6;  59.0;eor
        183;2024060718;    9;   14.1;  68.0;eor
        183;2024060806;    9;   14.1;  75.0;eor
        183;2024060812;    9;   17.1;  72.0;eor
        183;2024060818;    9;   16.5;  66.0;eor
        183;2024060906;    9;   10.0;  80.0;eor
        183;2024060912;    9;   13.9;  59.0;eor
        183;2024060918;    9;   12.5;  70.0;eor
        183;2024061006;    9;   11.6;  82.0;eor
        183;2024061012;    9;   15.7;  60.0;eor
        183;2024061018;    9;   14.2;  68.0;eor
        183;2024061106;    9;   11.3;  89.0;eor
        183;2024061112;    9;   13.6;  78.0;eor
        183;2024061118;    9;   13.3;  75.0;eor
        183;2024061206;    9;   10.7;  89.0;eor
        183;2024061212;    9;   14.6;  62.0;eor
        183;2024061218;    9;   13.3;  66.0;eor
        183;2024061306;    9;   10.4;  94.0;eor
        183;2024061312;    9;   13.2;  65.0;eor
        183;2024061318;    9;   12.6;  73.0;eor
        183;2024061406;    9;   14.0;  72.0;eor
        183;2024061412;    9;   16.2;  60.0;eor
        183;2024061418;    9;   16.9;  62.0;eor
        183;2024061506;    9;   15.9;  78.0;eor
        183;2024061512;    9;   15.7;  93.0;eor
        183;2024061518;    9;   15.6;  72.0;eor
        183;2024061606;    9;   16.0;  72.0;eor
        183;2024061612;    9;   18.2;  79.0;eor
        183;2024061618;    9;   17.6;  74.0;eor
        183;2024061706;    9;   16.5;  90.0;eor
        183;2024061712;    9;   17.1;  89.0;eor
        183;2024061718;    9;   16.5;  82.0;eor
        183;2024061806;    9;   15.7;  90.0;eor
        183;2024061812;    9;   18.7;  61.0;eor
        183;2024061818;    9;   16.5;  80.0;eor
        183;2024061906;    9;   14.9;  82.0;eor
        183;2024061912;    9;   15.8;  69.0;eor
        183;2024061918;    9;   16.3;  75.0;eor
        183;2024062006;    9;   12.8;  76.0;eor
        183;2024062012;    9;   17.1;  67.0;eor
        183;2024062018;    9;   16.0;  59.0;eor
        183;2024062106;    9;   16.5;  85.0;eor
        183;2024062112;    9;   18.4;  80.0;eor
        183;2024062118;    9;   15.7;  91.0;eor
        183;2024062206;    9;   17.5;  95.0;eor
        183;2024062212;    9;   15.9;  88.0;eor
        183;2024062218;    9;   15.7;  85.0;eor
        183;2024062306;    9;   14.5;  81.0;eor
        183;2024062312;    9;   17.2;  74.0;eor
        183;2024062318;    9;   17.1;  76.0;eor
        183;2024062406;    9;   16.2;  84.0;eor
        183;2024062412;    9;   17.4;  81.0;eor
        183;2024062418;    9;   16.9;  83.0;eor
        183;2024062506;    9;   18.5;  76.0;eor
        183;2024062512;    9;   18.4;  76.0;eor
        183;2024062518;    9;   17.3;  89.0;eor
        183;2024062606;    9;   17.9;  91.0;eor
        183;2024062612;    9;   19.6;  81.0;eor
        183;2024062618;    9;   18.9;  86.0;eor
        183;2024062706;    9;   20.4;  84.0;eor
        183;2024062712;    9;   20.8;  82.0;eor
        183;2024062718;    9;   20.5;  84.0;eor
        183;2024062806;    9;   20.0;  98.0;eor
        183;2024062812;    9;   19.6;  85.0;eor
        183;2024062818;    9;   18.8;  68.0;eor
        183;2024062906;    9;   16.9;  74.0;eor
        183;2024062912;    9;   19.0;  63.0;eor
        183;2024062918;    9;   17.5;  83.0;eor
        183;2024063006;    9;   16.8;  99.0;eor
        183;2024063012;    9;   21.6;  83.0;eor
        183;2024063018;    9;   16.4;  88.0;eor
        183;2024070106;    9;   16.2;  90.0;eor
        183;2024070112;    9;   17.0;  77.0;eor
        183;2024070118;    9;   15.8;  81.0;eor
        183;2024070206;    9;   15.2;  78.0;eor
        183;2024070212;    9;   17.5;  70.0;eor
        183;2024070218;    9;   15.0;  93.0;eor
        183;2024070306;    9;   14.0;  69.0;eor
        183;2024070312;    9;   16.2;  66.0;eor
        183;2024070318;    9;   15.5;  68.0;eor
        183;2024070406;    9;   13.2;  88.0;eor
        183;2024070412;    9;   13.9;  95.0;eor
        183;2024070418;    9;   16.0;  57.0;eor
        183;2024070506;    9;   12.8;  77.0;eor
        183;2024070512;    9;   18.7;  56.0;eor
        183;2024070518;    9;   13.3;  91.0;eor
        183;2024070606;    9;   16.0;  82.0;eor
        183;2024070612;    9;   22.7;  61.0;eor
        183;2024070618;    9;   22.4;  66.0;eor
        183;2024070706;    9;   14.4;  74.0;eor
        183;2024070712;    9;   19.0;  60.0;eor
        183;2024070718;    9;   17.9;  61.0;eor
        183;2024070806;    9;   16.9;  71.0;eor
        183;2024070812;    9;   19.6;  68.0;eor
        183;2024070818;    9;   19.8;  56.0;eor
        183;2024070906;    9;   17.2;  92.0;eor
        183;2024070912;    9;   18.9;  81.0;eor
        183;2024070918;    9;   17.9;  90.0;eor
        183;2024071006;    9;   22.0;  72.0;eor
        183;2024071012;    9;   19.8;  87.0;eor
        183;2024071018;    9;   21.0;  82.0;eor
        183;2024071106;    9;   18.4;  94.0;eor
        183;2024071112;    9;   16.7;  93.0;eor
        183;2024071118;    9;   20.1;  66.0;eor
        183;2024071206;    9;   19.0;  89.0;eor
        183;2024071212;    9;   20.0;  82.0;eor
        183;2024071218;    9;   18.5;  83.0;eor
        183;2024071306;    9;   17.2;  99.0;eor
        183;2024071312;    9;   14.8;  98.0;eor
        183;2024071318;    9;   18.0;  74.0;eor
        183;2024071406;    9;   16.2;  81.0;eor
        183;2024071412;    9;   17.8;  75.0;eor
        183;2024071418;    9;   17.4;  77.0;eor
        183;2024071506;    9;   17.7;  75.0;eor
        183;2024071512;    9;   20.4;  65.0;eor
        183;2024071518;    9;   19.4;  71.0;eor
        183;2024071606;    9;   18.7;  80.0;eor
        183;2024071612;    9;   20.0;  88.0;eor
        183;2024071618;    9;   18.3;  96.0;eor
        183;2024071706;    9;   17.1;  89.0;eor
        183;2024071712;    9;   19.4;  73.0;eor
        183;2024071718;    9;   18.7;  81.0;eor
        183;2024071806;    9;   16.6;  83.0;eor
        183;2024071812;    9;   17.9;  77.0;eor
        183;2024071818;    9;   18.1;  74.0;eor
        183;2024071906;    9;   17.8;  85.0;eor
        183;2024071912;    9;   19.1;  74.0;eor
        183;2024071918;    9;   20.2;  61.0;eor
        183;2024072006;    9;   19.5;  77.0;eor
        183;2024072012;    9;   20.8;  66.0;eor
        183;2024072018;    9;   19.5;  79.0;eor
        183;2024072106;    9;   20.7;  87.0;eor
        183;2024072112;    9;   21.5;  84.0;eor
        183;2024072118;    9;   20.1;  86.0;eor
        183;2024072206;    9;   20.2;  94.0;eor
        183;2024072212;    9;   18.8;  98.0;eor
        183;2024072218;    9;   17.8;  81.0;eor
        183;2024072306;    9;   17.3;  72.0;eor
        183;2024072312;    9;   22.7;  61.0;eor
        183;2024072318;    9;   18.1;  86.0;eor
        183;2024072406;    9;   18.5;  85.0;eor
        183;2024072412;    9;   18.8;  71.0;eor
        183;2024072418;    9;   18.9;  70.0;eor
        183;2024072506;    9;   16.6;  71.0;eor
        183;2024072512;    9;   16.8;  67.0;eor
        183;2024072518;    9;   18.0;  66.0;eor
        183;2024072606;    9;   17.6;  79.0;eor
        183;2024072612;    9;   19.8;  78.0;eor
        183;2024072618;    9;   18.2;  88.0;eor
        183;2024072706;    9;   17.5;  90.0;eor
        183;2024072712;    9;   18.6;  75.0;eor
        183;2024072718;    9;   19.2;  67.0;eor
        183;2024072806;    9;   18.2;  79.0;eor
        183;2024072812;    9;   19.3;  68.0;eor
        183;2024072818;    9;   19.7;  68.0;eor
        183;2024072906;    9;   16.1;  80.0;eor
        183;2024072912;    9;   18.7;  70.0;eor
        183;2024072918;    9;   19.2;  72.0;eor
        183;2024073006;    9;   18.3;  87.0;eor
        183;2024073012;    9;   20.4;  69.0;eor
        183;2024073018;    9;   19.4;  77.0;eor
        183;2024073106;    9;   19.4;  80.0;eor
        183;2024073112;    9;   21.7;  65.0;eor
        183;2024073118;    9;   19.3;  72.0;eor
        183;2024080106;    9;   18.8;  72.0;eor
        183;2024080112;    9;   19.2;  70.0;eor
        183;2024080118;    9;   18.9;  69.0;eor
        183;2024080206;    9;   18.5;  85.0;eor
        183;2024080212;    9;   19.6;  69.0;eor
        183;2024080218;    9;   19.1;  72.0;eor
        183;2024080306;    9;   18.7;  83.0;eor
        183;2024080312;    9;   20.9;  71.0;eor
        183;2024080318;    9;   20.4;  69.0;eor
        183;2024080406;    9;   17.9;  96.0;eor
        183;2024080412;    9;   19.6;  88.0;eor
        183;2024080418;    9;   19.0;  84.0;eor
        183;2024080506;    9;   17.1;  71.0;eor
        183;2024080512;    9;   19.9;  65.0;eor
        183;2024080518;    9;   18.8;  72.0;eor
        183;2024080606;    9;   19.6;  73.0;eor
        183;2024080612;    9;   20.7;  63.0;eor
        183;2024080618;    9;   19.2;  78.0;eor
        183;2024080706;    9;   20.1;  77.0;eor
        183;2024080712;    9;   22.2;  77.0;eor
        183;2024080718;    9;   20.4;  86.0;eor
        183;2024080806;    9;   18.5;  80.0;eor
        183;2024080812;    9;   19.8;  72.0;eor
        183;2024080818;    9;   19.5;  74.0;eor
        183;2024080906;    9;   19.4;  73.0;eor
        183;2024080912;    9;   18.3;  88.0;eor
        183;2024080918;    9;   19.7;  89.0;eor
        183;2024081006;    9;   17.4;  81.0;eor
        183;2024081012;    9;   20.8;  60.0;eor
        183;2024081018;    9;   19.9;  65.0;eor
        183;2024081106;    9;   17.9;  77.0;eor
        183;2024081112;    9;   20.0;  64.0;eor
        183;2024081118;    9;   19.2;  70.0;eor
        183;2024081206;    9;   16.4;  72.0;eor
        183;2024081212;    9;   18.6;  69.0;eor
        183;2024081218;    9;   18.2;  71.0;eor
        183;2024081306;    9;   18.6;  78.0;eor
        183;2024081312;    9;   20.2;  69.0;eor
        183;2024081318;    9;   19.4;  81.0;eor
        183;2024081406;    9;   20.2;  76.0;eor
        183;2024081412;    9;   21.7;  78.0;eor
        183;2024081418;    9;   20.4;  85.0;eor
        183;2024081506;    9;   19.4;  95.0;eor
        183;2024081512;    9;   23.7;  80.0;eor
        183;2024081518;    9;   21.4;  83.0;eor
        183;2024081606;    9;   20.3;  85.0;eor
        183;2024081612;    9;   22.3;  70.0;eor
        183;2024081618;    9;   20.0;  87.0;eor
        183;2024081706;    9;   17.8;  88.0;eor
        183;2024081712;    9;   18.9;  67.0;eor
        183;2024081718;    9;   17.9;  68.0;eor
        183;2024081806;    9;   17.0;  77.0;eor
        183;2024081812;    9;   19.2;  68.0;eor
        183;2024081818;    9;   18.2;  72.0;eor
        183;2024081906;    9;   17.8;  71.0;eor
        183;2024081912;    9;   20.0;  62.0;eor
        183;2024081918;    9;   18.3;  68.0;eor
        183;2024082006;    9;   17.7;  75.0;eor
        183;2024082012;    9;   21.6;  58.0;eor
        183;2024082018;    9;   19.7;  80.0;eor
        183;2024082106;    9;   18.3;  93.0;eor
        183;2024082112;    9;   18.6;  67.0;eor
        183;2024082118;    9;   16.7;  68.0;eor
        183;2024082206;    9;   14.5;  88.0;eor
        183;2024082212;    9;   17.8;  72.0;eor
        183;2024082218;    9;   18.4;  71.0;eor
        183;2024082306;    9;   18.7;  72.0;eor
        183;2024082312;    9;   24.6;  47.0;eor
        183;2024082318;    9;   19.5;  73.0;eor
        183;2024082406;    9;   17.3;  78.0;eor
        183;2024082412;    9;   24.5;  66.0;eor
        183;2024082418;    9;   24.0;  69.0;eor
        183;2024082506;    9;   18.0;  85.0;eor
        183;2024082512;    9;   18.9;  66.0;eor
        183;2024082518;    9;   17.4;  69.0;eor
        183;2024082606;    9;   15.8;  73.0;eor
        183;2024082612;    9;   21.9;  44.0;eor
        183;2024082618;    9;   18.2;  64.0;eor
        183;2024082706;    9;   16.8;  78.0;eor
        183;2024082712;    9;   21.1;  57.0;eor
        183;2024082718;    9;   19.1;  86.0;eor
        183;2024082806;    9;   19.8;  73.0;eor
        183;2024082812;    9;   21.0;  74.0;eor
        183;2024082818;    9;   19.4;  87.0;eor
        183;2024082906;    9;   21.2;  83.0;eor
        183;2024082912;    9;   25.6;  72.0;eor
        183;2024082918;    9;   26.7;  61.0;eor
        183;2024083006;    9;   18.9;  80.0;eor
        183;2024083012;    9;   18.4;  70.0;eor
        183;2024083018;    9;   17.7;  71.0;eor
        183;2024083106;    9;   16.2;  73.0;eor
        183;2024083112;    9;   17.4;  69.0;eor
        183;2024083118;    9;   17.0;  69.0;eor
        183;2024090106;    9;   17.6;  80.0;eor
        183;2024090112;    9;   19.9;  70.0;eor
        183;2024090118;    9;   17.3;  83.0;eor
        183;2024090206;    9;   18.5;  77.0;eor
        183;2024090212;    9;   20.3;  69.0;eor
        183;2024090218;    9;   18.4;  80.0;eor
        183;2024090306;    9;   19.5;  84.0;eor
        183;2024090312;    9;   21.5;  82.0;eor
        183;2024090318;    9;   19.9;  95.0;eor
        183;2024090406;    9;   22.1;  66.0;eor
        183;2024090412;    9;   22.5;  79.0;eor
        183;2024090418;    9;   20.5;  87.0;eor
        183;2024090506;    9;   20.6;  87.0;eor
        183;2024090512;    9;   21.4;  82.0;eor
        183;2024090518;    9;   20.6;  84.0;eor
        183;2024090606;    9;   19.6;  88.0;eor
        183;2024090612;    9;   20.8;  83.0;eor
        183;2024090618;    9;   19.9;  87.0;eor
        183;2024090706;    9;   19.4;  82.0;eor
        183;2024090712;    9;   20.7;  76.0;eor
        183;2024090718;    9;   19.8;  92.0;eor
        183;2024090806;    9;   20.4;  85.0;eor
        183;2024090812;    9;   21.9;  78.0;eor
        183;2024090818;    9;   21.3;  85.0;eor
        183;2024090906;    9;   19.3;  96.0;eor
        183;2024090912;    9;   19.1;  97.0;eor
        183;2024090918;    9;   16.3;  91.0;eor
        183;2024091006;    9;   15.2;  70.0;eor
        183;2024091012;    9;   16.9;  65.0;eor
        183;2024091018;    9;   15.9;  72.0;eor
        183;2024091106;    9;   13.9;  95.0;eor
        183;2024091112;    9;   12.2;  86.0;eor
        183;2024091118;    9;   11.4;  86.0;eor
        183;2024091206;    9;    9.5;  92.0;eor
        183;2024091212;    9;   13.8;  65.0;eor
        183;2024091218;    9;   11.1;  74.0;eor
        183;2024091306;    9;   14.1;  70.0;eor
        183;2024091312;    9;   15.5;  69.0;eor
        183;2024091318;    9;   14.3;  66.0;eor
        183;2024091406;    9;   13.8;  67.0;eor
        183;2024091412;    9;   16.5;  54.0;eor
        183;2024091418;    9;   14.7;  60.0;eor
        183;2024091506;    9;   13.7;  62.0;eor
        183;2024091512;    9;   16.3;  65.0;eor
        183;2024091518;    9;   14.6;  70.0;eor
        183;2024091606;    9;   14.5;  82.0;eor
        183;2024091612;    9;   15.4;  90.0;eor
        183;2024091618;    9;   16.0;  89.0;eor
        183;2024091706;    9;   16.1;  92.0;eor
        183;2024091712;    9;   17.0;  89.0;eor
        183;2024091718;    9;   16.1;  90.0;eor
        183;2024091806;    9;   15.4;  92.0;eor
        183;2024091812;    9;   17.1;  87.0;eor
        183;2024091818;    9;   16.4;  91.0;eor
        183;2024091906;    9;   16.5;  91.0;eor
        183;2024091912;    9;   17.8;  88.0;eor
        183;2024091918;    9;   16.5;  97.0;eor
        183;2024092006;    9;   16.7;  98.0;eor
        183;2024092012;    9;   17.8;  90.0;eor
        183;2024092018;    9;   15.9;  94.0;eor
        183;2024092106;    9;   15.5;  97.0;eor
        183;2024092112;    9;   18.7;  83.0;eor
        183;2024092118;    9;   16.5;  97.0;eor
        183;2024092206;    9;   15.8;  96.0;eor
        183;2024092212;    9;   18.4;  79.0;eor
        183;2024092218;    9;   16.5;  92.0;eor
        183;2024092306;    9;   15.7;  82.0;eor
        183;2024092312;    9;   20.4;  72.0;eor
        183;2024092318;    9;   16.7;  92.0;eor
        183;2024092406;    9;   17.7;  73.0;eor
        183;2024092412;    9;   18.8;  81.0;eor
        183;2024092418;    9;   13.4;  93.0;eor
        183;2024092506;    9;   13.9;  92.0;eor
        183;2024092512;    9;   16.4;  72.0;eor
        183;2024092518;    9;   13.3;  96.0;eor
        183;2024092606;    9;   14.6;  93.0;eor
        183;2024092612;    9;   14.9;  94.0;eor
        183;2024092618;    9;   15.7;  89.0;eor
        183;2024092706;    9;   13.4;  89.0;eor
        183;2024092712;    9;   16.0;  66.0;eor
        183;2024092718;    9;   14.4;  72.0;eor
        183;2024092806;    9;   12.5;  73.0;eor
        183;2024092812;    9;   12.5;  59.0;eor
        183;2024092818;    9;   11.6;  64.0;eor
        183;2024092906;    9;   10.6;  69.0;eor
        183;2024092912;    9;   12.5;  61.0;eor
        183;2024092918;    9;   11.7;  67.0;eor
        183;2024093006;    9;   10.9;  76.0;eor
        183;2024093012;    9;   13.4;  63.0;eor
        183;2024093018;    9;   13.1;  66.0;eor
        183;2024100106;    9;   12.4;  75.0;eor
        183;2024100112;    9;   12.3;  63.0;eor
        183;2024100118;    9;   12.4;  63.0;eor
        183;2024100206;    9;   11.8;  75.0;eor
        183;2024100212;    9;   11.6;  79.0;eor
        183;2024100218;    9;   11.7;  78.0;eor
        183;2024100306;    9;   11.0;  86.0;eor
        183;2024100312;    9;   11.9;  80.0;eor
        183;2024100318;    9;   12.4;  73.0;eor
        183;2024100406;    9;   11.0;  84.0;eor
        183;2024100412;    9;   12.8;  71.0;eor
        183;2024100418;    9;   10.8;  80.0;eor
        183;2024100506;    9;    9.9;  85.0;eor
        183;2024100512;    9;   13.4;  62.0;eor
        183;2024100518;    9;   10.3;  82.0;eor
        183;2024100606;    9;   10.6;  81.0;eor
        183;2024100612;    9;   12.1;  62.0;eor
        183;2024100618;    9;   11.8;  68.0;eor
        183;2024100706;    9;   11.1;  75.0;eor
        183;2024100712;    9;   12.6;  75.0;eor
        183;2024100718;    9;   12.6;  89.0;eor
        183;2024100806;    9;   13.4;  95.0;eor
        183;2024100812;    9;   14.1;  94.0;eor
        183;2024100818;    9;   14.6;  97.0;eor
        183;2024100906;    9;   13.4;  99.0;eor
        183;2024100912;    9;   15.0;  90.0;eor
        183;2024100918;    9;   14.1;  93.0;eor
        183;2024101006;    9;   13.8;  96.0;eor
        183;2024101012;    9;   13.5;  90.0;eor
        183;2024101018;    9;   11.3;  66.0;eor
        183;2024101106;    9;    9.5;  71.0;eor
        183;2024101112;    9;   10.7;  64.0;eor
        183;2024101118;    9;   10.0;  78.0;eor
        183;2024101206;    9;    6.1;  91.0;eor
        183;2024101212;    9;   12.3;  64.0;eor
        183;2024101218;    9;   11.7;  66.0;eor
        183;2024101306;    9;    9.2;  94.0;eor
        183;2024101312;    9;    9.7;  91.0;eor
        183;2024101318;    9;   11.8;  78.0;eor
        183;2024101406;    9;   10.9;  83.0;eor
        183;2024101412;    9;   11.2;  82.0;eor
        183;2024101418;    9;   10.7;  71.0;eor
        183;2024101506;    9;    9.0;  68.0;eor
        183;2024101512;    9;   11.4;  75.0;eor
        183;2024101518;    9;    9.4;  76.0;eor
        183;2024101606;    9;    9.6;  77.0;eor
        183;2024101612;    9;   11.1;  71.0;eor
        183;2024101618;    9;   11.8;  69.0;eor
        183;2024101706;    9;   10.2;  78.0;eor
        183;2024101712;    9;   11.6;  72.0;eor
        183;2024101718;    9;   12.8;  76.0;eor
        183;2024101806;    9;   10.3;  86.0;eor
        183;2024101812;    9;   13.6;  77.0;eor
        183;2024101818;    9;   12.7;  84.0;eor
        183;2024101906;    9;   11.4;  81.0;eor
        183;2024101912;    9;   13.4;  79.0;eor
        183;2024101918;    9;   14.0;  86.0;eor
        183;2024102006;    9;   12.7;  97.0;eor
        183;2024102012;    9;   15.2;  82.0;eor
        183;2024102018;    9;   13.9;  77.0;eor
        183;2024102106;    9;   14.0;  94.0;eor
        183;2024102112;    9;   14.8;  80.0;eor
        183;2024102118;    9;   13.6;  83.0;eor
        183;2024102206;    9;   12.0;  98.0;eor
        183;2024102212;    9;   11.9;  84.0;eor
        183;2024102218;    9;   11.3;  92.0;eor
        183;2024102306;    9;   10.9;  91.0;eor
        183;2024102312;    9;   12.2;  84.0;eor
